Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
GIO,Alfa Romeo Racing,12.0,110.025,5.0,MEDIUM,10.0,14.0,2021,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,22.272267206477732
GIO,Alfa Romeo Racing,34.0,101.62100000000001,6.0,HARD,1.0,14.0,2021,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,20.571052631578947
VET,Aston Martin,4.0,123.935,3.0,MEDIUM,1.0,3.0,2021,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,25.08805668016194
VET,Aston Martin,37.0,98.807,4.0,HARD,1.0,3.0,2021,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,20.00141700404858
VER,Red Bull Racing,11.0,118.85100000000001,2.0,HARD,1.0,4.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.558316705967716
VER,Red Bull Racing,30.0,119.712,3.0,HARD,1.0,2.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.71449301650644
HAM,Mercedes,14.0,121.38300000000001,2.0,HARD,1.0,2.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.01759477598404
HAM,Mercedes,38.0,120.01700000000001,3.0,HARD,1.0,2.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.769816796662436
PER,Red Bull Racing,13.0,121.373,2.0,MEDIUM,4.0,3.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.015780881552693
PER,Red Bull Racing,31.0,120.031,3.0,HARD,1.0,4.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.772356248866316
LEC,Ferrari,13.0,120.73200000000001,2.0,HARD,1.0,4.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.89951024850354
LEC,Ferrari,33.0,119.56700000000001,3.0,HARD,1.0,4.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.68819154725195
RIC,McLaren,12.0,121.477,2.0,HARD,1.0,7.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.034645383638672
RIC,McLaren,31.0,121.159,3.0,HARD,1.0,6.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.976963540721933
BOT,Mercedes,16.0,122.70700000000001,2.0,HARD,1.0,11.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.257754398693997
BOT,Mercedes,35.0,120.983,3.0,HARD,1.0,7.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.945038998730276
SAI,Ferrari,12.0,120.995,2.0,HARD,1.0,8.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.94721567204789
SAI,Ferrari,30.0,123.44600000000001,3.0,HARD,1.0,8.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.391801197170327
NOR,McLaren,11.0,120.686,2.0,HARD,1.0,11.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.891166334119355
NOR,McLaren,31.0,123.84400000000001,3.0,HARD,1.0,8.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.463994195537822
TSU,AlphaTauri,10.0,122.899,2.0,HARD,1.0,14.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.292581171775804
TSU,AlphaTauri,33.0,124.22900000000001,3.0,HARD,1.0,11.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.53382913114457
VET,Aston Martin,18.0,123.82700000000001,2.0,MEDIUM,3.0,15.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.460910575004537
VET,Aston Martin,39.0,122.36600000000001,3.0,HARD,1.0,13.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.195900598585165
GIO,Alfa Romeo Racing,9.0,122.20200000000001,2.0,MEDIUM,4.0,16.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.166152729911122
GIO,Alfa Romeo Racing,27.0,130.997,3.0,HARD,1.0,15.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,23.761472882278255
STR,Aston Martin,19.0,122.242,2.0,MEDIUM,1.0,15.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.173408307636496
STR,Aston Martin,35.0,120.07700000000001,3.0,HARD,1.0,14.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.7807001632505
RAI,Alfa Romeo Racing,13.0,122.42500000000001,2.0,MEDIUM,1.0,15.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.206602575730095
RAI,Alfa Romeo Racing,32.0,122.846,3.0,HARD,1.0,12.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.28296753128968
RUS,Williams,10.0,120.96100000000001,2.0,HARD,1.0,17.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.94104843098132
RUS,Williams,32.0,122.34400000000001,3.0,HARD,1.0,15.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.19191003083621
LAT,Williams,6.0,130.949,2.0,HARD,1.0,19.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,23.7527661890078
LAT,Williams,26.0,129.179,3.0,HARD,1.0,17.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,23.431706874659895
MSC,Haas F1 Team,12.0,124.635,2.0,HARD,1.0,19.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.60747324505714
MSC,Haas F1 Team,35.0,122.135,3.0,MEDIUM,1.0,18.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.153999637221116
MAZ,Haas F1 Team,2.0,131.965,2.0,HARD,1.0,20.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,23.93705786323236
MAZ,Haas F1 Team,25.0,126.63600000000001,3.0,MEDIUM,1.0,19.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.97043352076909
MAZ,Haas F1 Team,38.0,123.59400000000001,4.0,MEDIUM,2.0,19.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.41864683475422
ALO,Alpine,8.0,120.655,2.0,HARD,1.0,17.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.88554326138219
ALO,Alpine,29.0,120.28200000000001,3.0,HARD,1.0,14.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.817884999093057
ALO,Alpine,40.0,119.27900000000001,4.0,MEDIUM,1.0,14.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.63595138762924
OCO,Alpine,4.0,139.657,2.0,HARD,1.0,20.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,25.33230545982224
OCO,Alpine,26.0,132.872,3.0,MEDIUM,4.0,18.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,24.10157808815527
GAS,AlphaTauri,11.0,122.60400000000001,2.0,HARD,1.0,13.0,2021,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.239071286051153
VER,Red Bull Racing,34.0,98.828,2.0,HARD,23.0,2.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,22.96189591078067
HAM,Mercedes,30.0,101.412,2.0,HARD,1.0,4.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.562267657992564
PER,Red Bull Racing,41.0,99.305,2.0,HARD,1.0,3.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.072723048327138
GAS,AlphaTauri,32.0,100.94300000000001,2.0,HARD,1.0,6.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.453299256505577
LEC,Ferrari,31.0,100.47500000000001,2.0,HARD,1.0,9.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.344563197026023
SAI,Ferrari,43.0,99.93100000000001,2.0,HARD,1.0,6.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.218169144981413
VET,Aston Martin,34.0,99.72500000000001,2.0,HARD,1.0,9.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.170306691449813
RAI,Alfa Romeo Racing,33.0,100.054,2.0,HARD,1.0,10.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.24674721189591
ALO,Alpine,40.0,101.483,2.0,HARD,1.0,10.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.578763940520446
NOR,McLaren,45.0,100.837,2.0,HARD,1.0,10.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.428671003717472
GIO,Alfa Romeo Racing,17.0,102.89200000000001,2.0,HARD,1.0,13.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.906133828996282
RIC,McLaren,2.0,140.00300000000001,2.0,HARD,1.0,18.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,32.5285780669145
RIC,McLaren,39.0,101.381,3.0,MEDIUM,3.0,13.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.555065055762082
OCO,Alpine,15.0,101.32300000000001,2.0,HARD,1.0,15.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.541589219330856
STR,Aston Martin,13.0,103.275,2.0,HARD,1.0,17.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.995120817843866
STR,Aston Martin,35.0,104.581,3.0,MEDIUM,3.0,17.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,24.2985594795539
BOT,Mercedes,2.0,133.728,2.0,HARD,1.0,17.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,31.070631970260223
BOT,Mercedes,41.0,112.388,3.0,MEDIUM,1.0,15.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,26.11245353159851
BOT,Mercedes,64.0,102.70200000000001,4.0,SOFT,4.0,14.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.861988847583646
BOT,Mercedes,68.0,109.32700000000001,5.0,SOFT,4.0,15.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,25.40125464684015
RUS,Williams,16.0,101.093,2.0,HARD,1.0,14.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.488150557620816
LAT,Williams,12.0,102.777,2.0,HARD,1.0,18.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.879414498141262
LAT,Williams,50.0,101.48700000000001,3.0,MEDIUM,3.0,17.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.579693308550187
MAZ,Haas F1 Team,14.0,107.051,2.0,HARD,1.0,18.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,24.872444237918213
MAZ,Haas F1 Team,59.0,104.48400000000001,3.0,MEDIUM,1.0,18.0,2021,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,24.276022304832715
HAM,Mercedes,8.0,131.737,2.0,MEDIUM,8.0,3.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.57252262705964
HAM,Mercedes,9.0,147.627,3.0,MEDIUM,9.0,5.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,34.26015316778835
HAM,Mercedes,27.0,89.802,4.0,HARD,1.0,6.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.840566256672084
HAM,Mercedes,44.0,89.598,5.0,HARD,1.0,2.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.793223485727545
VER,Red Bull Racing,8.0,133.61,2.0,MEDIUM,8.0,1.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.007194244604317
VER,Red Bull Racing,9.0,149.633,3.0,MEDIUM,9.0,2.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,34.72569041540961
VER,Red Bull Racing,28.0,90.41300000000001,4.0,HARD,1.0,3.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.982362497099096
VER,Red Bull Racing,41.0,89.979,5.0,HARD,1.0,4.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.881643072638663
BOT,Mercedes,8.0,132.3,2.0,MEDIUM,8.0,4.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.703179391970295
BOT,Mercedes,9.0,145.925,3.0,MEDIUM,9.0,4.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,33.86516593177071
BOT,Mercedes,31.0,91.638,4.0,HARD,1.0,3.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.266651195172894
BOT,Mercedes,42.0,90.59700000000001,5.0,HARD,1.0,4.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.025063819911814
PER,Red Bull Racing,8.0,133.453,2.0,MEDIUM,8.0,2.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.97075887676955
PER,Red Bull Racing,9.0,148.32500000000002,3.0,MEDIUM,9.0,3.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,34.42213970758877
PER,Red Bull Racing,29.0,91.989,4.0,HARD,1.0,5.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.348108609886285
PER,Red Bull Racing,43.0,89.5,5.0,HARD,1.0,5.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.77048038988164
PER,Red Bull Racing,70.0,94.20800000000001,6.0,SOFT,4.0,4.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.863077280111398
LEC,Ferrari,8.0,132.431,2.0,MEDIUM,25.0,5.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.7335808772337
LEC,Ferrari,9.0,144.186,3.0,MEDIUM,26.0,6.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,33.46159201670921
LEC,Ferrari,28.0,91.49600000000001,4.0,MEDIUM,1.0,10.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.233696913436994
LEC,Ferrari,53.0,91.351,5.0,HARD,1.0,6.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.200046414481317
SAI,Ferrari,8.0,131.905,2.0,MEDIUM,8.0,6.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.611510791366907
SAI,Ferrari,9.0,142.99800000000002,3.0,MEDIUM,9.0,7.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,33.185889997679276
SAI,Ferrari,27.0,91.82400000000001,4.0,MEDIUM,1.0,13.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.309816662798795
SAI,Ferrari,54.0,90.64800000000001,5.0,HARD,1.0,6.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.03689951264795
GAS,AlphaTauri,8.0,132.584,2.0,MEDIUM,8.0,8.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.769087955442096
GAS,AlphaTauri,9.0,139.155,3.0,MEDIUM,9.0,9.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,32.294035739150615
GAS,AlphaTauri,26.0,91.872,4.0,HARD,1.0,14.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.320956138315154
GAS,AlphaTauri,52.0,90.637,5.0,HARD,1.0,9.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.034346716175445
OCO,Alpine,8.0,133.132,2.0,MEDIUM,8.0,9.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.896263634253888
OCO,Alpine,9.0,137.543,3.0,MEDIUM,9.0,10.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.919935019726154
OCO,Alpine,31.0,92.15400000000001,4.0,HARD,1.0,13.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.38640055697378
ALO,Alpine,8.0,132.589,2.0,MEDIUM,8.0,11.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.77024831747505
ALO,Alpine,9.0,134.418,3.0,MEDIUM,9.0,12.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.194708749129727
ALO,Alpine,35.0,91.87,4.0,HARD,1.0,14.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.320491993501975
NOR,McLaren,2.0,97.17800000000001,2.0,HARD,1.0,20.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,22.55233232768624
NOR,McLaren,7.0,96.13900000000001,3.0,HARD,6.0,20.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,22.31120909723834
NOR,McLaren,8.0,97.26700000000001,4.0,HARD,7.0,17.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,22.572986771872827
NOR,McLaren,9.0,119.078,5.0,HARD,8.0,1.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,27.63471803202599
NOR,McLaren,38.0,93.595,6.0,HARD,1.0,15.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.7208168948712
VET,Aston Martin,8.0,133.124,2.0,MEDIUM,10.0,7.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.894407055001157
VET,Aston Martin,9.0,140.499,3.0,MEDIUM,11.0,8.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,32.605941053608724
VET,Aston Martin,29.0,93.94600000000001,4.0,HARD,3.0,15.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.802274309584593
VET,Aston Martin,56.0,91.855,5.0,MEDIUM,3.0,11.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.31701090740311
RAI,Alfa Romeo Racing,8.0,134.036,2.0,MEDIUM,8.0,18.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.10605708981202
RAI,Alfa Romeo Racing,9.0,124.56200000000001,3.0,MEDIUM,9.0,18.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,28.90740310977025
RAI,Alfa Romeo Racing,29.0,94.516,4.0,HARD,1.0,19.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.934555581341378
RAI,Alfa Romeo Racing,53.0,89.789,5.0,MEDIUM,1.0,12.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.8375493153864
RUS,Williams,7.0,113.753,2.0,HARD,1.0,18.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,26.398932466929683
RUS,Williams,8.0,134.709,3.0,HARD,2.0,19.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.262241819447667
RUS,Williams,9.0,123.24600000000001,4.0,HARD,3.0,19.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,28.601995822696683
RUS,Williams,42.0,91.96300000000001,5.0,HARD,1.0,16.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.342074727314923
GIO,Alfa Romeo Racing,8.0,132.34,2.0,MEDIUM,8.0,13.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.71246228823393
GIO,Alfa Romeo Racing,9.0,131.787,3.0,MEDIUM,9.0,14.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.584126247389186
GIO,Alfa Romeo Racing,30.0,105.61200000000001,4.0,HARD,1.0,16.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,24.509631004873523
GIO,Alfa Romeo Racing,43.0,93.866,5.0,MEDIUM,1.0,16.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.78370851705732
TSU,AlphaTauri,5.0,110.411,2.0,HARD,1.0,19.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,25.62334648410304
TSU,AlphaTauri,7.0,96.06500000000001,3.0,HARD,3.0,19.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,22.294035739150615
TSU,AlphaTauri,8.0,105.295,4.0,HARD,4.0,20.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,24.436064051984218
TSU,AlphaTauri,9.0,121.876,5.0,HARD,5.0,20.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,28.28405662566721
TSU,AlphaTauri,40.0,106.372,6.0,HARD,1.0,17.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,24.68600603388257
LAT,Williams,8.0,133.925,2.0,MEDIUM,8.0,16.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.08029705268044
LAT,Williams,9.0,127.01800000000001,3.0,MEDIUM,9.0,17.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,29.477372940357395
LAT,Williams,14.0,93.034,4.0,HARD,1.0,19.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.59062427477373
LAT,Williams,40.0,94.44000000000001,5.0,HARD,1.0,18.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.916918078440474
MAZ,Haas F1 Team,8.0,134.06300000000002,2.0,MEDIUM,8.0,14.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.112323044789978
MAZ,Haas F1 Team,9.0,128.696,3.0,MEDIUM,9.0,15.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,29.866790438616846
MAZ,Haas F1 Team,35.0,95.01100000000001,4.0,HARD,1.0,19.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,22.049431422603853
MSC,Haas F1 Team,8.0,134.14100000000002,2.0,MEDIUM,8.0,15.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.130424692504064
MSC,Haas F1 Team,9.0,127.86500000000001,3.0,MEDIUM,9.0,16.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,29.673938268739846
MSC,Haas F1 Team,12.0,129.687,4.0,HARD,1.0,20.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.096774193548388
MSC,Haas F1 Team,30.0,100.95800000000001,5.0,MEDIUM,1.0,20.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,23.429566024599676
MSC,Haas F1 Team,62.0,94.86500000000001,6.0,MEDIUM,1.0,18.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,22.01554885124159
RIC,McLaren,8.0,133.496,2.0,MEDIUM,8.0,10.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.98073799025296
RIC,McLaren,9.0,137.097,3.0,MEDIUM,9.0,11.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,31.816430726386635
RIC,McLaren,31.0,91.46600000000001,4.0,HARD,1.0,10.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.22673474123927
STR,Aston Martin,8.0,132.5,2.0,MEDIUM,10.0,12.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.749593873288465
STR,Aston Martin,9.0,133.08200000000002,3.0,MEDIUM,11.0,13.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,30.88466001392435
STR,Aston Martin,23.0,94.622,4.0,HARD,3.0,19.0,2021,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.95915525644001
GAS,AlphaTauri,14.0,95.301,2.0,MEDIUM,4.0,18.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.586455065510243
GAS,AlphaTauri,36.0,93.491,3.0,MEDIUM,6.0,11.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.252445100572064
PER,Red Bull Racing,20.0,93.46600000000001,2.0,HARD,1.0,12.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.24783170326629
PER,Red Bull Racing,42.0,91.217,3.0,MEDIUM,4.0,7.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,16.83281048163868
ALO,Alpine,24.0,95.01700000000001,2.0,HARD,1.0,7.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.53404687211663
LEC,Ferrari,28.0,95.203,2.0,HARD,1.0,13.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.568370548071602
STR,Aston Martin,24.0,93.49300000000001,2.0,HARD,1.0,13.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.252814172356526
TSU,AlphaTauri,10.0,96.18100000000001,2.0,MEDIUM,1.0,20.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.74884665067356
TSU,AlphaTauri,35.0,94.63000000000001,3.0,HARD,1.0,16.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.462631481823216
RIC,McLaren,27.0,95.215,2.0,HARD,1.0,15.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.570584978778374
OCO,Alpine,25.0,93.212,2.0,HARD,1.0,12.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.200959586639602
VER,Red Bull Racing,18.0,92.604,2.0,HARD,1.0,2.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.08876176416313
VER,Red Bull Racing,42.0,91.322,3.0,MEDIUM,1.0,2.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,16.85218675032294
VER,Red Bull Racing,56.0,116.876,4.0,SOFT,4.0,2.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,21.56781694039491
NOR,McLaren,26.0,95.241,2.0,HARD,1.0,9.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.57538291197638
NOR,McLaren,50.0,92.476,3.0,MEDIUM,1.0,11.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.065141169957556
HAM,Mercedes,19.0,94.158,2.0,HARD,1.0,1.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.375530540690164
