Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
LEC,Ferrari,28.0,105.93,1.0,MEDIUM,28.0,3.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.433131535498077
OCO,Renault,18.0,106.79100000000001,1.0,SOFT,21.0,4.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.59108420473308
KVY,AlphaTauri,30.0,105.558,1.0,HARD,30.0,4.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.364887176664833
GAS,AlphaTauri,18.0,107.7,1.0,SOFT,21.0,7.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.757842597688498
GAS,AlphaTauri,42.0,110.146,2.0,HARD,24.0,9.0,2020,China,False,4,5.451,3,,,,3,4,2,4,20.206567602274813
ALB,Red Bull Racing,27.0,106.71400000000001,2.0,HARD,26.0,13.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.57695835626491
GIO,Alfa Romeo Racing,16.0,106.90100000000001,1.0,MEDIUM,16.0,12.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.61126398825904
MAG,Haas F1 Team,19.0,106.34200000000001,1.0,MEDIUM,19.0,6.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.508713997431666
VET,Ferrari,30.0,106.97800000000001,1.0,MEDIUM,30.0,12.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.62538983672721
RAI,Alfa Romeo Racing,35.0,106.498,1.0,HARD,35.0,12.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.537332599523026
NOR,McLaren,47.0,110.41900000000001,2.0,HARD,46.0,13.0,2020,China,False,4,5.451,3,,,,3,4,2,4,20.256650155934693
LAT,Williams,17.0,108.27900000000001,1.0,MEDIUM,17.0,16.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.864061640066048
GRO,Haas F1 Team,17.0,106.63300000000001,1.0,MEDIUM,17.0,11.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.562098697486704
GRO,Haas F1 Team,42.0,122.14500000000001,2.0,HARD,25.0,16.0,2020,China,False,4,5.451,3,,,,3,4,2,4,22.407815079801875
RUS,Williams,14.0,109.162,2.0,HARD,13.0,18.0,2020,China,False,4,5.451,3,,,,3,4,2,4,20.02605026600624
RUS,Williams,50.0,107.257,3.0,MEDIUM,38.0,18.0,2020,China,False,4,5.451,3,,,,3,4,2,4,19.67657310585214
HAM,Mercedes,23.0,87.17500000000001,1.0,SOFT,26.0,1.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.107723577235774
HAM,Mercedes,50.0,84.99000000000001,2.0,MEDIUM,27.0,1.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,15.703991130820402
VER,Red Bull Racing,21.0,88.176,1.0,SOFT,24.0,3.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.29268292682927
VER,Red Bull Racing,41.0,86.019,2.0,MEDIUM,20.0,3.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,15.894124168514413
BOT,Mercedes,23.0,88.17,1.0,SOFT,26.0,2.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.29157427937916
BOT,Mercedes,48.0,86.658,2.0,MEDIUM,25.0,2.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.01219512195122
BOT,Mercedes,64.0,85.147,3.0,SOFT,19.0,3.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,15.733000739098301
STR,Racing Point,27.0,90.159,1.0,SOFT,30.0,5.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.65909090909091
STR,Racing Point,42.0,87.852,2.0,MEDIUM,15.0,5.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.232815964523283
PER,Racing Point,29.0,89.245,1.0,SOFT,32.0,4.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.490206947524022
SAI,McLaren,22.0,89.34700000000001,1.0,SOFT,25.0,7.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.509053954175908
SAI,McLaren,41.0,87.58200000000001,2.0,SOFT,22.0,7.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.182926829268293
VET,Ferrari,29.0,90.602,1.0,MEDIUM,29.0,7.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.740946045824096
ALB,Red Bull Racing,17.0,89.223,1.0,SOFT,20.0,8.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.486141906873613
ALB,Red Bull Racing,39.0,87.959,2.0,HARD,22.0,9.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.25258684405026
GAS,AlphaTauri,21.0,89.741,1.0,SOFT,24.0,8.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.581855136733186
GAS,AlphaTauri,42.0,87.358,2.0,MEDIUM,21.0,7.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.141537324464156
NOR,McLaren,21.0,89.20500000000001,1.0,SOFT,24.0,9.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.482815964523283
NOR,McLaren,44.0,86.714,2.0,SOFT,26.0,5.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.022542498152255
RIC,Renault,35.0,89.97200000000001,1.0,MEDIUM,35.0,7.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.624538063562454
KVY,AlphaTauri,21.0,90.02900000000001,1.0,SOFT,21.0,12.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.63507021433851
KVY,AlphaTauri,45.0,88.586,2.0,MEDIUM,24.0,6.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.368440502586843
OCO,Renault,34.0,90.18900000000001,1.0,MEDIUM,34.0,13.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.664634146341466
RAI,Alfa Romeo Racing,20.0,92.15400000000001,1.0,MEDIUM,20.0,16.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,17.027716186252775
RAI,Alfa Romeo Racing,44.0,89.319,2.0,MEDIUM,27.0,15.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.503880266075388
MAG,Haas F1 Team,28.0,93.003,1.0,SOFT,31.0,15.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,17.184589800443458
GIO,Alfa Romeo Racing,21.0,90.247,1.0,MEDIUM,21.0,18.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.675351071692535
GIO,Alfa Romeo Racing,45.0,90.045,2.0,MEDIUM,24.0,17.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.6380266075388
RUS,Williams,19.0,89.47,1.0,SOFT,19.0,18.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.531781226903178
RUS,Williams,35.0,87.956,2.0,MEDIUM,16.0,15.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.252032520325205
LAT,Williams,28.0,92.94500000000001,1.0,MEDIUM,28.0,20.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,17.17387287509239
LAT,Williams,49.0,89.352,2.0,MEDIUM,21.0,19.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.509977827051
GRO,Haas F1 Team,32.0,91.83600000000001,1.0,MEDIUM,33.0,19.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.9689578713969
GRO,Haas F1 Team,62.0,93.95100000000001,2.0,SOFT,33.0,19.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,17.35975609756098
LEC,Ferrari,29.0,89.96600000000001,1.0,SOFT,32.0,5.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.623429416112344
LEC,Ferrari,38.0,87.51700000000001,2.0,MEDIUM,9.0,20.0,2020,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,16.170916481892093
GAS,AlphaTauri,8.0,85.12,1.0,SOFT,11.0,7.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.33958036259931
PER,Racing Point,27.0,83.796,1.0,MEDIUM,27.0,4.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.06987166429008
PER,Racing Point,51.0,102.01,2.0,HARD,24.0,3.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,20.780199633326546
LEC,Ferrari,13.0,84.915,1.0,SOFT,17.0,7.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.297820330006115
STR,Racing Point,29.0,90.59700000000001,2.0,HARD,28.0,16.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,18.455286209003873
STR,Racing Point,52.0,130.121,3.0,MEDIUM,24.0,12.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,26.506620492972097
MAG,Haas F1 Team,27.0,88.653,1.0,MEDIUM,27.0,14.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,18.059278875534734
MAG,Haas F1 Team,47.0,85.94500000000001,2.0,HARD,20.0,18.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.507639030352415
ALB,Red Bull Racing,14.0,85.159,1.0,SOFT,17.0,6.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.34752495416582
ALB,Red Bull Racing,59.0,84.80300000000001,2.0,HARD,45.0,15.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.275005092686904
KVY,AlphaTauri,14.0,85.00200000000001,1.0,SOFT,19.0,8.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.315542880423713
KVY,AlphaTauri,51.0,105.56200000000001,2.0,HARD,37.0,8.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,21.503768588307196
RIC,Renault,14.0,85.706,1.0,SOFT,17.0,4.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.45895294357303
OCO,Renault,13.0,85.453,1.0,MEDIUM,13.0,12.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.407414952128743
VER,Red Bull Racing,18.0,83.293,1.0,MEDIUM,21.0,3.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,16.967406803829704
NOR,McLaren,13.0,85.522,1.0,SOFT,16.0,10.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.421470767977187
NOR,McLaren,53.0,97.027,2.0,MEDIUM,40.0,6.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,19.76512528009778
HAM,Mercedes,30.0,88.075,1.0,MEDIUM,33.0,1.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.941535954369527
HAM,Mercedes,52.0,139.876,2.0,HARD,22.0,1.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,28.49378692198004
VET,Ferrari,39.0,83.622,1.0,MEDIUM,39.0,4.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.03442656345488
VET,Ferrari,51.0,130.621,2.0,HARD,12.0,15.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,26.60847423100428
SAI,McLaren,17.0,84.43900000000001,1.0,SOFT,20.0,5.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.200855571399472
SAI,McLaren,51.0,105.674,2.0,MEDIUM,34.0,9.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,21.526583825626403
LAT,Williams,34.0,83.95700000000001,1.0,MEDIUM,34.0,7.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.102668567936444
RUS,Williams,11.0,84.896,1.0,MEDIUM,11.0,14.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.29394988796089
RAI,Alfa Romeo Racing,48.0,83.64,1.0,MEDIUM,48.0,5.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.038093298024037
BOT,Mercedes,19.0,82.995,1.0,MEDIUM,22.0,2.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,16.90670197596252
BOT,Mercedes,51.0,96.17800000000001,2.0,HARD,32.0,2.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,19.59217763291913
GRO,Haas F1 Team,9.0,86.45700000000001,1.0,MEDIUM,9.0,17.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.611937258097374
GRO,Haas F1 Team,50.0,91.491,2.0,HARD,41.0,16.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,18.637400692605418
GIO,Alfa Romeo Racing,10.0,86.022,1.0,SOFT,10.0,16.0,2020,Imola,False,6,4.909,3,2.0,3.0,3.0,2,3,3,3,17.523324506009374
GAS,AlphaTauri,19.0,90.727,1.0,SOFT,22.0,11.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,27.188192987713514
GAS,AlphaTauri,26.0,,2.0,HARD,7.0,3.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
SAI,McLaren,22.0,132.419,1.0,SOFT,25.0,2.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,39.682049745280196
SAI,McLaren,26.0,,2.0,MEDIUM,4.0,6.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
STR,Racing Point,26.0,,1.0,SOFT,29.0,2.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
NOR,McLaren,22.0,135.263,1.0,SOFT,25.0,4.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,40.53431225651783
NOR,McLaren,26.0,,2.0,MEDIUM,4.0,7.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
BOT,Mercedes,22.0,133.491,1.0,SOFT,25.0,7.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,40.00329637398861
BOT,Mercedes,26.0,,2.0,MEDIUM,4.0,8.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
RIC,Renault,22.0,133.747,1.0,SOFT,25.0,6.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,40.080011986814505
RIC,Renault,26.0,,2.0,MEDIUM,4.0,10.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
HAM,Mercedes,20.0,96.982,1.0,SOFT,23.0,1.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,29.062631105783638
HAM,Mercedes,26.0,,2.0,MEDIUM,6.0,1.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
HAM,Mercedes,28.0,145.35600000000002,3.0,HARD,2.0,4.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,43.55888522625113
OCO,Renault,22.0,135.96800000000002,1.0,SOFT,22.0,11.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,40.74557986215164
OCO,Renault,26.0,,2.0,MEDIUM,4.0,12.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
KVY,AlphaTauri,22.0,134.53,1.0,HARD,22.0,13.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,40.31465388073119
KVY,AlphaTauri,26.0,,2.0,MEDIUM,4.0,13.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
PER,Racing Point,22.0,134.803,1.0,SOFT,25.0,5.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,40.3964638897213
PER,Racing Point,26.0,,2.0,MEDIUM,4.0,14.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
LAT,Williams,16.0,90.872,1.0,MEDIUM,16.0,18.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,27.231645190290678
LAT,Williams,26.0,,2.0,HARD,10.0,9.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
GRO,Haas F1 Team,22.0,126.51200000000001,1.0,MEDIUM,22.0,17.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,37.91189691339527
GRO,Haas F1 Team,26.0,,2.0,HARD,4.0,17.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
RAI,Alfa Romeo Racing,18.0,90.683,1.0,MEDIUM,18.0,13.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,27.175007491759064
RAI,Alfa Romeo Racing,26.0,,2.0,HARD,8.0,4.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
RUS,Williams,22.0,124.51400000000001,1.0,MEDIUM,22.0,18.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,37.31315552891819
RUS,Williams,26.0,,2.0,HARD,4.0,15.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
ALB,Red Bull Racing,22.0,132.273,1.0,SOFT,25.0,15.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,39.638297872340424
ALB,Red Bull Racing,26.0,,2.0,MEDIUM,4.0,16.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
GIO,Alfa Romeo Racing,20.0,112.07400000000001,1.0,MEDIUM,20.0,13.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,33.585256218160026
GIO,Alfa Romeo Racing,26.0,,2.0,HARD,6.0,5.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
GIO,Alfa Romeo Racing,30.0,89.629,3.0,SOFT,4.0,9.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,26.859154929577464
VER,Red Bull Racing,22.0,133.03400000000002,1.0,SOFT,25.0,8.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,39.866347018279896
VER,Red Bull Racing,26.0,,2.0,MEDIUM,4.0,11.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
VER,Red Bull Racing,30.0,90.13300000000001,3.0,MEDIUM,8.0,16.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,27.01018879232844
LEC,Ferrari,17.0,93.33000000000001,1.0,SOFT,17.0,16.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,27.96823494156428
LEC,Ferrari,24.0,,2.0,HARD,7.0,18.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
MAG,Haas F1 Team,18.0,,2.0,HARD,17.0,19.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,
VET,Ferrari,6.0,140.757,1.0,HARD,6.0,20.0,2020,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,42.18070122864849
HAM,Mercedes,23.0,87.17500000000001,1.0,SOFT,26.0,1.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.71913248872665
HAM,Mercedes,50.0,84.99000000000001,2.0,MEDIUM,27.0,1.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.249946317371702
VER,Red Bull Racing,21.0,88.176,1.0,SOFT,24.0,3.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.934077732445783
VER,Red Bull Racing,41.0,86.019,2.0,MEDIUM,20.0,3.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.470904015460597
BOT,Mercedes,23.0,88.17,1.0,SOFT,26.0,2.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.932789349366544
BOT,Mercedes,48.0,86.658,2.0,MEDIUM,25.0,2.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.608116813399185
BOT,Mercedes,64.0,85.147,3.0,SOFT,19.0,3.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.28365900794503
STR,Racing Point,27.0,90.159,1.0,SOFT,30.0,5.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.359888340133136
STR,Racing Point,42.0,87.852,2.0,MEDIUM,15.0,5.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.86450504616706
PER,Racing Point,29.0,89.245,1.0,SOFT,32.0,4.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.163624651062918
SAI,McLaren,22.0,89.34700000000001,1.0,SOFT,25.0,7.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.185527163409922
SAI,McLaren,41.0,87.58200000000001,2.0,SOFT,22.0,7.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.806527807601462
VET,Ferrari,29.0,90.602,1.0,MEDIUM,29.0,7.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.45501395748336
ALB,Red Bull Racing,17.0,89.223,1.0,SOFT,20.0,8.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.158900579772386
ALB,Red Bull Racing,39.0,87.959,2.0,HARD,22.0,9.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.887481211080097
GAS,AlphaTauri,21.0,89.741,1.0,SOFT,24.0,8.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.270130985613054
GAS,AlphaTauri,42.0,87.358,2.0,MEDIUM,21.0,7.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.758428172643335
NOR,McLaren,21.0,89.20500000000001,1.0,SOFT,24.0,9.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.15503543053468
NOR,McLaren,44.0,86.714,2.0,SOFT,26.0,5.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.620141722138715
RIC,Renault,35.0,89.97200000000001,1.0,MEDIUM,35.0,7.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.319733734163627
KVY,AlphaTauri,21.0,90.02900000000001,1.0,SOFT,21.0,12.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.331973373416364
KVY,AlphaTauri,45.0,88.586,2.0,MEDIUM,24.0,6.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.02211724286021
OCO,Renault,34.0,90.18900000000001,1.0,MEDIUM,34.0,13.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.366330255529313
RAI,Alfa Romeo Racing,20.0,92.15400000000001,1.0,MEDIUM,20.0,16.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.78827571397896
RAI,Alfa Romeo Racing,44.0,89.319,2.0,MEDIUM,27.0,15.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.179514709040156
MAG,Haas F1 Team,28.0,93.003,1.0,SOFT,31.0,15.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.970581919690787
GIO,Alfa Romeo Racing,21.0,90.247,1.0,MEDIUM,21.0,18.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.378784625295253
GIO,Alfa Romeo Racing,45.0,90.045,2.0,MEDIUM,24.0,17.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.335409061627658
RUS,Williams,19.0,89.47,1.0,SOFT,19.0,18.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.21193901653425
RUS,Williams,35.0,87.956,2.0,MEDIUM,16.0,15.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.886837019540476
LAT,Williams,28.0,92.94500000000001,1.0,MEDIUM,28.0,20.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.958127549924846
LAT,Williams,49.0,89.352,2.0,MEDIUM,21.0,19.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.18660081597595
GRO,Haas F1 Team,32.0,91.83600000000001,1.0,MEDIUM,33.0,19.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.719991410779475
GRO,Haas F1 Team,62.0,93.95100000000001,2.0,SOFT,33.0,19.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,20.174146446210006
LEC,Ferrari,29.0,89.96600000000001,1.0,SOFT,32.0,5.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,19.318445351084392
LEC,Ferrari,38.0,87.51700000000001,2.0,MEDIUM,9.0,20.0,2020,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,18.792570324243076
PER,Racing Point,7.0,129.425,1.0,SOFT,10.0,9.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,29.677826186654443
PER,Racing Point,8.0,,2.0,SOFT,11.0,10.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,
PER,Racing Point,28.0,104.649,3.0,SOFT,23.0,10.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,23.99656042192158
PER,Racing Point,43.0,113.97500000000001,4.0,MEDIUM,15.0,5.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,26.135060765879388
PER,Racing Point,45.0,,5.0,SOFT,5.0,7.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,
LEC,Ferrari,7.0,124.46600000000001,1.0,SOFT,10.0,5.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,28.540701673928
LEC,Ferrari,8.0,,2.0,SOFT,11.0,4.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,
LEC,Ferrari,21.0,104.93700000000001,3.0,SOFT,16.0,12.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,24.06260032102729
LEC,Ferrari,37.0,102.659,4.0,HARD,16.0,12.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,23.540243063517543
LEC,Ferrari,45.0,,5.0,MEDIUM,8.0,11.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,
STR,Racing Point,7.0,127.138,1.0,SOFT,10.0,7.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,29.15340518229764
STR,Racing Point,8.0,,2.0,SOFT,11.0,8.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,
STR,Racing Point,30.0,101.83600000000001,3.0,SOFT,24.0,4.0,2020,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,23.35152487961477
